Title,Description,Visible Url,Url
"memory stick duo pro - Looking for USB drives?‎","Browse a range of products today","http://www.samsung.com/us/computer/usb-flash-drives?utm_source=Google&utm_medium=cpc&utm_term=+Samsung+USB+32GB&utm_content=Segment-USB&utm_campaign=BRANDPC&cid=US_ppc_iP_mc_Google_BRANDPC_Segment-USB_+Samsung+USB+32GB","www.samsung.com/memorycard"
"flash drive - High speed, reliable performance‎","Choose from a wide range of \USB","http://www.samsung.com/us/computer/usb-flash-drives","www.samsung.com/memorycard"
"MicroSD cards - High speed, reliable performance‎","Choose from a wide range of SD&amp;USB","http://www.samsung.com/us/computer/memory-cards","www.samsung.com/memorycard"
"best USB - Incredibly Speedy, Water Proof - samsung.com‎","Magnet Proof, X-Ray Proof. Buy now!","http://www.samsung.com/us/computing/memory-storage/memory-cards/micro-sd-evo-128gb-memory-card-w-adapter-mb-mc128da-am-reviews?utm_source=Google&utm_medium=cpc&utm_term=%5Bbestsdhccards%5D&utm_content=Reviews-Reviews&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_Reviews-Reviews_%5Bbestsdhccards%5D","www.samsung.com/memorycard"
"card reader - Looking for Memory Cards &amp; USB?‎","Browse a range of products today","http://www.samsung.com/us/computer/memory-cards?utm_source=Google&utm_medium=cpc&utm_term=+mini+sd+cards&utm_content=Others-Others&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_Others-Others_+mini+sd+cards","www.samsung.com/memorycard"
"microsdhc memory card 32GB - samsung.com‎","Find a variety of memory sizes of Samsung SD&amp;USB products online","http://www.samsung.com/us/computer/memory-storage/all-products?utm_source=Google&utm_medium=cpc&utm_term=MicroSDHCMemoryCard32GB&utm_content=Size-Size&utm_campaign=BRANDPC&cid=US_ppc_iP_mc_Google_BRANDPC_Size-Size_MicroSDHCMemoryCard32GB","www.samsung.com/memorycard"
"Samsung® Solid State Drives - Samsung.com‎","Samsung SSDs Built w/ Advanced ECC Engine &amp; End-to-End Data Protection","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=us_ppc_ip_google_PrivateCloudSSD","www.samsung.com/Business_SSDs"
"Samsung® SSD - Samsung.com‎","V-NAND <b>SSDs</b> For Data Warehousing &amp; High Peformance Computing. Get Info","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=us_ppc_ip_google_PrivateCloudSSD","www.samsung.com/Business_SSDs"
"Samsung SSD - Samsung.com‎","Discover Benefits of <b>Samsung SSDs</b> on Computing Speed &amp; Reliability!","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=us_ppc_ip_google_PrivateCloudSSD","www.samsung.com/Business_SSDs"
"Samsung® S24C770T - Samsung.com‎","From Low Cost to High End, Browse Our Full Line of Business <b>Monitors</b>.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business-Monitors"
"Samsung® S27B970D - Samsung.com‎","From Low Cost to High End, Browse Our Full Line of Business Monitors.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business-Monitors"
"Samsung Galaxy Devices - Samsung.com‎","See Features, Specs and Ratings For All Available Galaxy Models.","http://pages.samsung.com/ca/guidetothegalaxy/English/?cid=ca_ppc_google_mobile-branded-samsung-galaxy_galaxy%20samsung_20130314","www.samsung.com/ca/Samsung-Mobile"
"Samsung.com - Samsung Pay‎","Works At More Places Than Any Other Mobile <b>Payment</b> Service. Learn More.","http://www.samsung.com/us/explore/latest-galaxy-smartphones/","www.samsung.com/Pay"
"Samsung Pay‎","<b>Samsung Pay</b> Is Simple, Safe &amp; Works At Most Places. Learn More.","http://www.samsung.com/us/explore/latest-galaxy-smartphones/?cid=ppc-","www.samsung.com/Pay"
"Samsung Galaxy S7 Active‎","Long Battery Life &amp; Ultra Durable Screen For Work That Never Stops.","http://www.samsung.com/us/business/mobility/mobile-phones/?cid=ppc-","www.samsung.com/business-gs7-active"
"Samsung® LFD for Outdoors - Samsung.com‎","View Our Outdoor LFD Products. Visit Our Official Site.","/aclk?sa=L&ai=DChcSEwjvr5eip_TNAhXDXn4KHf-UDb4YABAF&sig=AOD64_1157LGJ98diEL-luvmtcdmNMCTTQ&adurl=&q=","www.samsung.com/Outdoor-LFD"
"Samsung Galaxy Tablets - Samsung.com‎","Full HD or Super AMOLED Display. See <b>Samsung Tablet</b> Features Here.","http://www.samsung.com/ca/consumer/mobile-devices/tablets?cid=ca_ppc_google_mobile-models-galaxy-tab_galaxy%20tab%2010.1_20130314","www.samsung.com/ca/Galaxy-Tablets"
"Samsung Tablets - Samsung.com‎","<b>Tablet</b> PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung® Monitor For Work - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Video Wall - Samsung.com‎","A Smarter, Simpler Digital Signage Experience. Find a Solution Today!","http://www.samsung.com/us/business/displays/digital-signage/?cid=ppc-","www.samsung.com/Business"
"Samsung® VDI - Samsung.com‎","A Smarter, Simpler Digital Signage Experience. Find a Solution Today.","http://www.samsung.com/us/business/displays/digital-signage/?cid=ppc-","www.samsung.com/Business"
"Samsung® UHD Monitor - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-<b>Screen</b> Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-&?cid=ppc-eb-mon-0414-43700001968043709","www.samsung.com/Business"
"Samsung Smart Keyboard - Samsung.com‎","Tablet PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung Computer Monitors - Samsung.com‎","Quad <b>Screen</b>. Split <b>Screen</b>. 11 Color Space Caliberation Options &amp; More.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-&?cid=ppc-eb-mon-0414-43700001968043709","www.samsung.com/Business"
"Samsung® Office Tablet‎","What the PC Was Meant to Be. Runs Like a PC, Travels Like a <b>Tablet</b>!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung 650 Series - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Video Wall Display - Samsung.com‎","A Smarter, Simpler Digital Signage Experience. Find a Solution Today.","http://www.samsung.com/us/business/displays/digital-signage/?cid=ppc-","www.samsung.com/Business"
"Samsung® samsung slate PC - Samsung.com‎","Find a Secure Tablet Solution to Your Business Needs. Get Info Now.","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Keyboard For Samsung Tablet - Samsung.com‎","<b>Tablet</b> PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung® Zero Client‎","A Smarter, Simpler Digital Signage Experience. Find a Solution Today.","http://www.samsung.com/us/business/displays/digital-signage/?cid=ppc-","www.samsung.com/Business"
"UHD Professional Monitor - Samsung.com‎","With Samsung® 32"" Enjoy Quad-<b>Screen</b> &amp; Picture-In-Picture Functionality.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Wyse P20‎","A Smarter, Simpler Digital Signage Experience. Find a Solution Today.","http://www.samsung.com/us/business/displays/digital-signage/","www.samsung.com/Business"
"Samsung.com - Samsung Monitors‎","Enjoy Exceptional Viewing Clarity, Be More Productive &amp; Efficient.","http://www.samsung.com/us/business/displays/monitors/","www.samsung.com/Business"
"Samsung LCD Monitors - Samsung.com‎","Achieve Superior Resolution With Affordable <b>LCD</b> Screen Work <b>Monitors</b>","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Office Laptops‎","High-Performance <b>Laptops</b> Meeting High Demands at an Affordable Price","http://www.samsung.com/us/business/computing/laptops/","www.samsung.com/Business"
"Samsung® gt-n5110 - Samsung.com‎","Find a Secure Tablet Solution to Your Business Needs. Get Info Now.","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung Smart PC 700t - What the PC Was Meant to Be‎","Runs Like a <b>PC</b>, Travels Like a Tablet!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Virtual Desktop‎","Superior Picture, Ultra-Thin and Energy-Efficient Signage Displays.","http://www.samsung.com/us/business/displays/digital-signage/?cid=ppc-","www.samsung.com/Business"
"Samsung Touchscreen Display - Samsung.com‎","Engage Your Audience w/ our Wide Range of Digital Signage. Know More","http://www.samsung.com/us/business/displays/digital-signage/?filter=smart-signage-tv","www.samsung.com/Business"
"Samsung Wireless Keyboard - Samsung.com‎","Tablet PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung® Office Notebook - Samsung.com‎","Discover Our <b>Laptops</b> that Offer Security,Integration &amp; Productivity","http://www.samsung.com/us/business/computing/laptops/","www.samsung.com/Business"
"Samsung® Business Monitors - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Ns190‎","Superior Picture, Ultra-Thin and Energy-Efficient Signage Displays.","http://www.samsung.com/us/business/displays/digital-signage/","www.samsung.com/Business"
"Samsung Galaxy Keyboard - What the PC Was Meant to Be‎","Runs Like a PC, Travels Like a Tablet!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung® Work Monitor‎","<b>Get</b> 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung.com - Samsung® Business Tablets‎","Meet Business Demands on the Move &amp; Improve Efficiencies. Learn More.","http://www.samsung.com/us/business/computing/laptops/","www.samsung.com/Business"
"Samsung.com - Samsung® Laser Printers‎","Built-in Security and Easy to Use – Experience <b>Samsung Printers</b> Today.","http://www.samsung.com/us/business/printers/all-printers?cid=ppc-","www.samsung.com/Business"
"Business Memory &amp; Storage - Samsung.com‎","One of the Fastest &amp; Most Reliable <b>SSDs</b> on the Market. Learn More Now!","http://www.samsung.com/us/business/computing/solid-state-drives/","www.samsung.com/Business"
"Samsung Keyboard - Samsung.com‎","What the PC Was Meant to Be. Runs Like a PC, Travels Like a Tablet!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung LCD Monitor - Samsung.com‎","Achieve Superior Resolution With Affordable <b>LCD Screen</b> Work <b>Monitors</b>","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Zero Client Solutions - Samsung.com‎","Secure Desktop Endpoints. Learn More on <b>Zero Client</b> Solutions Now.","http://www.samsung.com/us/business/displays/digital-signage/","www.samsung.com/Business"
"Buy Samsung Tablet‎","What the PC Was Meant to Be. Runs Like a PC, Travels Like a <b>Tablet</b>!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung Galaxy Note 8‎","What the PC Was Meant to Be. Runs Like a PC, Travels Like a Tablet!","http://www.samsung.com/us/business/mobility/tablets/?cid=ppc-","www.samsung.com/Business"
"Samsung Computer Monitor - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-<b>Screen</b> Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® High Res Monitor‎","Get 4x the <b>Resolution</b> on a 32"" with Seamless Multi-<b>Screen</b> Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Monitors - Samsung.com‎","Learn Why <b>Samsung</b>® <b>Monitors</b> Are The Clear Choice for Business.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® Memory &amp; Storage‎","Tune Up Your PC with a Samsung® Solid-State Drive. Learn More.","http://www.samsung.com/us/business/computing/solid-state-drives/","www.samsung.com/Business"
"Samsung Galaxy Note 10 - Samsung.com‎","What the PC Was Meant to Be. Runs Like a PC, Travels Like a <b>Tablet</b>!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"El nuevo Samsung GS7 edge‎","Vive más con el <b>Galaxy</b> S7 edge. Cómpralo.","http://www.samsung.com/us/es/explore/galaxy-s7/","www.samsung.com/"
"Samsung Galaxy TabPro S - Samsung.com‎","Explore Our <b>Best</b> 2-In-1 <b>Tablet</b> Yet, The Powerful TabPro S. Buy Now.","http://www.samsung.com/us/explore/tab-pro-s-features-and-specs/?cid=ppc-","www.samsung.com/TabProS"
"Samsung Galaxy TabPro S - Samsung.com‎","Ready For Our <b>Best</b> 2-In-1 <b>Tablet</b> Yet? The Powerful TabPro S. Buy Now","http://www.samsung.com/us/explore/tab-pro-s-features-and-specs/%3Fcid%3Dppc-%26d_event%3Dclick%26d_adsrc%3D72010%26d_campaign%3D%5B*CampaignID*%5D%26c_engineaccountid%3D%5B*EngineAccountID*%5D%26c_enginetype%3DGOOGLE&clui=0&q=","www.samsung.com/TabProS"
"Samsung Kids - samsung.com‎","Find The Best Apps For <b>Preschoolers</b> With Samsung Kids. Learn More.","http://www.samsung.com/us/explore/samsung-kids/?cid=ppc-","www.samsung.com/kids"
"Samsung Kids - samsung.com‎","Make <b>Education</b> More Fun With <b>Apps</b>, Through Samsung <b>Kids</b>. Learn More.","http://www.samsung.com/us/explore/samsung-kids/?cid=ppc-","www.samsung.com/kids"
"Samsung Kids - samsung.com‎","Help Your <b>Kids</b> Learn With Games And <b>Books</b> Through Samsung <b>Kids</b>. See How","http://www.samsung.com/us/explore/samsung-kids/?cid=ppc-","www.samsung.com/kids"
"Samsung Kids - samsung.com‎","Learning Is More Fun With Games And <b>Books</b> Through Samsung <b>Kids</b>. See How","http://www.samsung.com/us/explore/samsung-kids/?cid=ppc-","www.samsung.com/kids"
"Samsung Galaxy Phones - See The Full Array Of Available‎","<b>Samsung</b> Android Smartphones Today!","http://www.samsung.com/ca/consumer/mobile-devices/smartphones/","www.samsung.com/ca/Smartphones"
"Samsung POWERbot Vacuum - Samsung.com‎","More Power Than The Leading Robot Vacuum Cleaner. POWERbot. Buy Now","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"Buy A New Samsung Vacuum - Samsung.com‎","Discover The Advanced Features On Our Samsung <b>Vacuums</b>. Available Now.","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"Samsung® Vacuums - Samsung.com‎","Get Efficient and Advanced <b>Cleaning</b> Performance like Never Before!","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"Samsung POWERBot Vacuums‎","Get Optimal <b>Cleaning</b> With Powerful Bagless Robotic Suction. Buy Now.","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"Samsung® Vacuums‎","Innovative Design, Powerful Suction Technology for Efficient <b>Cleaning</b>!","http://www.samsung.com/us/appliances/vacuums/","www.samsung.com/Vacuum"
"Samsung® Vacuums - Samsung.com‎","Discover Our Line up of Innovative <b>Vacuums Cleaners</b> - Learn More!","http://www.samsung.com/us/appliances/vacuums/","www.samsung.com/Vacuum"
"Buy A New Samsung Fridge - Samsung.com‎","Explore Our Selection Of Innovative <b>Refrigerators</b>. <b>Buy</b> Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Refrigerators‎","Upgrade Your Kitchen With Our <b>Best</b> <b>Refrigerators</b> Yet. Available Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung® Fridges - Samsung.com‎","Refrigerators That Blend Seamlessly w/ Your Kitchen Cabinets &amp; Counters","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Buy A New Samsung Fridge - Samsung.com‎","Explore Our Selection Of Innovative <b>Refrigerators</b>. Get Yours Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung.com - Samsung® Fridges‎","<b>Refrigerators</b> That Blend Seamlessly w/ Your Kitchen Cabinets &amp; Counters","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung® Refrigerators‎","Experience a Wide Array of Sleek &amp; Clean <b>Refrigerators</b> From Samsung!","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Refrigerators - Samsung.com‎","Maximize Storage Space With Our <b>4-Door</b> Flex <b>Refrigerators</b>. Buy Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Refrigerators - Samsung.com‎","Maximize Storage Space With Our French <b>Door Refrigerators</b>. Buy Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Galaxy Note5‎","Equipped w/ <b>Samsung</b> KNOX™ for a Complete Business Security Solution","http://www.samsung.com/us/business/discover/galaxy-note5/?cid=ppc-","www.samsung.com/Business-GalaxyNote5"
"Samsung® LED Lights - Samsung.com‎","Deliver Superior <b>Light</b> Quality With Our High Performing <b>LED Lights</b>.","http://www.samsung.com/global/business/led/","www.samsung.com/LED-for-Business"
"LED Lighting Components‎","Deliver Superior <b>Light</b> Quality With Our <b>Energy Saving</b> LED <b>Lighting</b>.","http://www.samsung.com/global/business/led/","www.samsung.com/LED-for-Business"
"Top LED Components - The Perfect Source of Illumination‎","Get Our <b>Top LED Lighting</b> Now.","http://www.samsung.com/global/business/led/","www.samsung.com/LED-for-Business"
"Outside Signage - Captivating, Beyond the Front Door‎","Browse Samsung® <b>Signage</b> Now.","http://clickserve.dartsearch.net/link/click%3Flid%3D43700009379051712%26ds_s_kwgid%3D58700000988097753%26ds_e_adid%3D82497443313%26ds_e_matchtype%3Dsearch%26ds_e_device%3Dc%26ds_e_network%3Dg%26ds_url_v%3D2&clui=5&q=","www.samsung.com/Outside-Signage"
"Signages for Outside - View Our Outside Signage Products‎","Visit Our Official Site.","http://www.samsung.com/us/business/discover/outdoor-digital-signage/?cid=ppc-","www.samsung.com/Outside-Signage"
"New Samsung® 4K Blu Ray‎","Stunning Resolution &amp; Greater Color Than Standard <b>Blu</b>-<b>Ray</b>. Learn More.","http://www.samsung.com/us/home-theater-audio/","www.samsung.com/4K_Blu-Ray"
"Samsung Galaxy‎","Discover the latest Samsung <b>Galaxy</b> devices. Stay connected in style!","http://pages.samsung.com/ca/guidetothegalaxy/English/?cid=ca_ppc_google_mobile-branded-samsung-galaxy_galaxy%20samsung_20130314","www.samsung.com/ca/Samsung-Galaxy"
"El nuevo Samsung GS7 edge - El GS7 edge‎","Resistente al agua en hasta 5 pies. Más información.","http://www.samsung.com/us/es/explore/galaxy-s7/","www.samsung.com/ExploraGalaxyS7"
"El nuevo Samsung GS7 edge - El GS7 edge - Samsung.com‎","Resistente al agua en hasta 5 pies. Más información.","http://www.samsung.com/us/es/explore/galaxy-s7/?cid=dis-sta-cph-0316-2001219","www.samsung.com/ExploraGalaxyS7"
"El nuevo Samsung GS7 edge - samsung.com‎","El nuevo Galaxy ahora está aquí. El GS7 edge. Disponible ahora.","http://www.samsung.com/us/es/explore/galaxy-s7/","www.samsung.com/ExploraGalaxyS7"
"Samsung Refrigerators - samsung.com‎","Twin Cooling Plus Maintains Humidity To Keep Food Fresher.","http://www.samsung.com/sg/consumer/home-appliances/refrigerators","www.samsung.com/Sg/Refrigerator"
"Samsung Fridges‎","Twin Cooling Plus Maintains Humidity To Keep Food Fresher.","http://www.samsung.com/sg/consumer/home-appliances/refrigerators","www.samsung.com/Sg/Refrigerator"
"Android Business Apps - Samsung.com‎","Defense Grade, Hardware-Anchored Mobile Security. Get More Info Now!","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Enterprise Mobile App - Samsung.com‎","Meet Evolving <b>Enterprise</b> Security Needs with Samsung KNOX™. Know More","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Android For Business - Samsung.com‎","Free Your Mobile from Harmful Virus Malware &amp; Spyware w/ Samsung KNOX™!","http://www.samsung.com/us/business/security/knox/?cid=ppc-","samsung.com/Android_Security_KNOX"
"Mobility Enterprise Solutions - Samsung.com‎","Your Complete <b>Mobility</b> Management <b>Solution</b>. Get Your Samsung KNOX Now","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Mobile Enterprise Apps - Samsung.com‎","Samsung KNOX™ To Satisfy <b>Enterprise</b> Security Requirements. Know More!","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Wireless Security Solutions - Samsung.com‎","Defense Grade, Hardware-Anchored Mobile <b>Security</b>. Get More Info Now!","http://www.samsung.com/us/business/","samsung.com/Android_Security_KNOX"
"Samsung Security App - Samsung.com‎","Defense Grade, Hardware-Anchored <b>Mobile</b> Security. Get More Info Now!","http://www.samsung.com/us/business/security/knox/?cid=ppc-","samsung.com/Android_Security_KNOX"
"Android Security‎","Be Safe, Secure &amp; Keep Malicious Attackers Out w/ Samsung KNOX™!","http://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Mobility Strategy‎","Your Complete Mobility Management Solution. Get The Samsung KNOX™ Now","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Smartphones for business - Samsung.com‎","Enhanced Mobile Security Suite for Your <b>Business</b> by Samsung KNOX™!","http://www.samsung.com/us/business/security/knox/?cid=ppc-","samsung.com/Android_Security_KNOX"
"Secure Corporate Devices - Samsung.com‎","Meet Evolving Enterprise Security Needs with Samsung KNOX™. Know More","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Mobility Enterprise Solutions - Samsung.com‎","Your Complete <b>Mobility Management</b> <b>Solution</b>. Get The Samsung KNOX™ Now","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Mobile Enterprise App - Samsung.com‎","Meet Evolving <b>Enterprise</b> Security Needs with Samsung KNOX™. Know More","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Managed Mobility Solutions - Samsung.com‎","Defense Grade, Hardware-Anchored Mobile Security. Get More Info Now!","http://www.samsung.com/us/business/security/knox/?cid=ppc-","samsung.com/Android_Security_KNOX"
"Samsung Ranges - Samsung.com‎","For Everyday Eats And Big Get Togethers. Flex Duo Range. Buy Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung Ovens - Samsung.com‎","See The Latest Deals On Our Innovative Samsung <b>Ovens</b>. Buy Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung Ranges‎","Upgrade Your Kitchen With Our <b>Best</b> <b>Ovens</b> Yet. Available Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc_HA1_goo_C-Range-Brand_Product+Types-Gas+Range_samsung+gas+range+top","www.samsung.com/Range"
"Samsung Ranges - Samsung.com‎","Discover The Advanced Features On Our Newest Samsung <b>Ranges</b>. <b>Buy</b> Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung Ovens - Range In Need Of Repairs?‎","Upgrade Instead With A Samsung. <b>Buy</b> Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung Home Appliances - Samsung.com‎","Design Meets Innovation In Our Line Up Of Refrigerators. Buy Now.","http://www.samsung.com/us/homeappliances/?cid=ppc-","www.samsung.com/Home-Appliances"
"Samsung Home Appliances‎","Explore Our Innovative Line Up Of <b>Home Appliances</b>. Available Now.","http://www.samsung.com/us/showcase/smart-home-appliance-washer-dryer-and-refrigerators/?cid=ppc-","www.samsung.com/Home-Appliances"
"Samsung® Home Appliances - Samsung.com‎","Wide Range of Refrigerators, Range, Oven &amp; Much More For All Your Needs","http://www.samsung.com/us/showcase/smart-home-appliance-washer-dryer-and-refrigerators/?cid=ppc-","www.samsung.com/Home-Appliances"
"Samsung LYNK™ Technology - Samsung.com‎","Our DRM Software Offers Secure &amp; Cost Effective Protection. Get Info","http://www.samsung.com/us/business/by-industry/hospitality/?cid=ppc-","www.samsung.com/LYNK"
"Samsung KNOX Security - samsung.com‎","<b>Samsung</b> KNOX to <b>secure</b> Android apps Download SDKs, partner with <b>Samsung</b>","https://seap.samsung.com/","seap.samsung.com/"
"Samsung® Galaxy TabPro S‎","Designed for the Needs of a Highly Mobile Workforce. Find Out More.","http://www.samsung.com/us/business/discover/galaxy-tabpro-s/?cid=dis-eb-tb-0316-2004421&DFA=1","www.samsung.com/GalaxyTabProS"
"Lightweight Office Tablet - Gen 6 Intel Core m3 Processor‎","Mobile Computing Without Compromise","http://www.samsung.com/us/business/discover/galaxy-tabpro-s/%3Fcid%3Dppc-&clui=5&q=","www.samsung.com/GalaxyTabProS"
"Samsung® SSD 850 PRO - Samsung.com‎","Designed for High-End Computing on Client PCs. View the <b>850 PRO</b> Now.","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=ppc-","www.samsung.com/Solid-State-Drives"
"Samsung® SSD‎","Get a <b>Solid State Drive</b> to Fit Your Needs. View Our Top Products Now.","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=ppc-","www.samsung.com/Solid-State-Drives"
"Samsung® SSD - Samsung.com‎","Get a Solid State Drive to Fit Your Needs. View Our Top Products Now.","http://www.samsung.com/us/business/computing/solid-state-drives/?cid=ppc-","www.samsung.com/Solid-State-Drives"
"Official Samsung Site‎","View Latest <b>Samsung</b> Products TVs, Phones, Appliances and More","http://www.samsung.com/au/home/?cid=au_ppc_google_bra-samsung-modified-(e)_20151026_samsung-australia-(e)","www.samsung.com/au"
"The New Samsung Gear 360 - Samsung.com‎","Ready To Capture Life As It Happens? The Gear <b>360</b>. Sign Up Now.","http://www.samsung.com/global/galaxy/gear-360/?cid=ppc-","www.samsung.com/Gear360"
"Samsung® Hotel Signage‎","Stunning SMART Signage For Hotels. Save on Hardware &amp; Installation.","http://www.samsung.com/us/business/by-industry/hospitality/?cid=ppc-","www.samsung.com/Hotel-Signage"
"Samsung.com - Samsung® For Enterprise‎","<b>Samsung</b> KNOX Offers Enterprise Solutions For Growing Businesses.","http://www.samsung.com/us/business/samsung-for-enterprise/safe.html?cid=ppc-","www.samsung.com/KNOX"
"Samsung.com - Samsung Mobile Security‎","Protect Corporate Android Devices with <b>Samsung</b> KNOX MDM &amp; EMM","http://www.samsung.com/us/business/","www.samsung.com/KNOX"
"KNOX For Business‎","Discover KNOX - <b>Samsung</b> Enterprise Solutions For Business.","http://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","www.samsung.com/KNOX"
"Samsung TV Specs - Experience The Samsung® 4K UHD‎","Watch 4k <b>TV</b> Like You've Never Seen.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Samsung Curved TV‎","Discover The Samsung® 4K UHD <b>TV</b>. Our Brightest Picture Quality Yet.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
