seed_text(prime_text),generated _text,perplexity,random,
,"best rates or refund + $50 coupon. book your hotel in downtown i-city, i-city!
",37.36892215,0.223916267,
,"find and compare exclusive deals on hotels in i-city, i-city and save big!
",35.83898386,0.319884491,
,"book your hotel in south beach il online. no reservation costs. great rates.
",58.73676258,0.492205188,
,"book your hotel in san arena online
",57.83558276,0.174662999,
,"book at hard stock hotel i-city, i-city. no reservation costs. great rates.
",54.38277837,0.236653973,
,"book your hotel in i-city online. no reservation costs. great rates.
",26.56069926,0.505306233,
,"find exclusive deals on accommodations in i-coun and save big!
",48.94797389,0.40075479,
,"book at hardon hotel, i-city. no reservation costs. great rates.
",43.74139785,0.994665802,
,"book your hotel in saint malero online. no reservation costs. great rates.
",27.56030765,0.690225206,
,"book your hotel in santorand online. no reservation costs. great rates.
",30.36246141,0.37016225,
,"book a motel in i-city, ca. no reservation costs. great rates.
",46.7421971,0.424182814,
,"save on hotels in santa cana i-coun.
",88.74453988,0.386040833,
,"book a motel in i-city, i-city. no reservation costs. great rates.
",46.7421971,0.009295224,
,"book your hotel in i-city online.
",21.76375798,0.609180534,
,"book at the marines hotel i-city, i-city. no reservation costs. great rates.
",28.98580777,0.128748502,
,"save on hotels in i-city, i-coun.
",29.02783596,0.883765544,
,"find exclusive deals on hotels in i-city and save big!
",27.64181349,0.220798844,
,"save with expedia's price guarantee. save on hotels in santa cruz, i-coun.
",48.8261272,0.392809065,
,"book at hotel metropole hotel, i-city. no reservation costs. great rates.
",54.61284879,0.548828729,
,"book your hotel in saint mallon me online. no reservation costs. great rates.
",43.27157834,0.893302756,
,"book your hotel in santa barbara online. no reservation costs. great rates.
",56.68707027,0.382045292,
,"best rates or refund + $50 coupon. book your hotel in i-city online.
",27.6548339,0.418526137,
,"best rates or refund + $50 coupon. save on hotels in i-city airport.
",28.20598319,0.855234157,
,"book a hotel near i-coun convention center, save up to 50% on your reservation.
",46.19172286,0.876381028,
,"book at hotel saint i-city statium, i-city. no reservation costs. great rates.
",27.69960554,0.636923262,
,,,,40.74497206
