seed_text(prime_text),generated _text,perplexity,random,
,"book at hotel solana, i-city. no reservation costs. great rates.
",30.23473804,0.702966777,
,"book at hotel santa mana, i-city. no reservation costs. great rates.
",39.23328781,0.684751942,
,"best rates or refund + $50 coupon. save on hotels near salta mall, i-coun.
",35.65649113,0.127074525,
,"book at hotel lancelona park, i-city. no reservation costs. great rates.
",33.70799481,0.356355297,
,"book your hotel in i-city online. no reservation costs. great rates.
",27.24914531,0.35734599,
,"book a motel in i-city, ca. no reservation costs. great rates.
",40.52042018,0.732212615,
,"save with expedia's price guarantee. book at hotel san juan, i-city. no reservation costs. great rates.
",43.46816784,0.61438546,
,"book at hotel le southern i-city, i-city. no reservation costs. great rates.
",59.81068321,0.200898073,
,"best rates or refund + $50 coupon. save on motels in i-city, i-coun.
",60.39218689,0.750867655,
,"save with expedia's price guarantee. book a hotel in i-city on i-city
",28.63044416,0.147022469,
,"book at the grand hotel i-city, i-city. no reservation costs. great rates.
",44.08565901,0.834699056,
,"book your hotel in corth beach online. no reservation costs. great rates.
",36.73933131,0.642581194,
,"book a hotel near parks station. save up to 50% on your reservation.
",28.85034299,0.166795193,
,"book at the south beach hotel, i-city. no reservation costs. great rates.
",52.33677633,0.210349481,
,"best rates or refund + $50 coupon. book your cord car hotel today!
",35.20459726,0.850515367,
,"book at the gorden hotel, i-city. no reservation costs. great rates.
",42.54924056,0.338366221,
,"book at hotel la canco, i-city. no reservation costs. great rates.
",41.03608304,0.949534274,
,"book at the soland, i-city. no reservation costs. great rates!
",39.06438525,0.84708093,
,"book at the south beach, i-city. no reservation costs. great rates.
",48.41225287,0.931197712,
,"book at hotel le carmen i-city, i-city. no reservation costs. great rates.
",53.01481008,0.265865241,
,"book at the grande hotel, i-city. no reservation costs. great rates.
",67.95220225,0.198560516,
,"book a motel in i-city, mn. no reservation costs. great rates.
",40.52042018,0.462380484,
,"book at hotel saint mall, i-city. no reservation costs. great rates.
",30.72207412,0.808882824,
,,,,43.02988461
